Specimen_Number,Specimen_Part,Identified_Name,Accepted_Name,Accepted_Rank,Length,Width,Height,Circumference,Genus,Longitude,Latitude
56338,tibia,n. gen. Eoraptor n. sp. lunensis,Eoraptor lunensis,species,156,,,,Eoraptor,-68.904999,-31.101110
80236,scapula,n. gen. Eotyrannus n. sp. lengi,Eotyrannus lengi,species,285,,35,,Eotyrannus,-1.404167,50.630554
80237,coracoid,n. gen. Eotyrannus n. sp. lengi,Eotyrannus lengi,species,100,,,,Eotyrannus,-1.404167,50.630554
80238,humerus,n. gen. Eotyrannus n. sp. lengi,Eotyrannus lengi,species,235,,,,Eotyrannus,-1.404167,50.630554
80239,fibula,n. gen. Eotyrannus n. sp. lengi,Eotyrannus lengi,species,350,,,,Eotyrannus,-1.404167,50.630554
80240,tibia,n. gen. Eotyrannus n. sp. lengi,Eotyrannus lengi,species,,,95,,Eotyrannus,-1.404167,50.630554
56368,humerus,Epachthosaurus sciuttoi,Epachthosaurus sciuttoi,species,910.0,,162.5,,Epachthosaurus,-69.616669,-45.316669
56369,ulna,Epachthosaurus sciuttoi,Epachthosaurus sciuttoi,species,605,,105,,Epachthosaurus,-69.616669,-45.316669
56370,radius,Epachthosaurus sciuttoi,Epachthosaurus sciuttoi,species,540,,80,,Epachthosaurus,-69.616669,-45.316669
56371,femur,Epachthosaurus sciuttoi,Epachthosaurus sciuttoi,species,1095,,230,,Epachthosaurus,-69.616669,-45.316669
56372,tibia,Epachthosaurus sciuttoi,Epachthosaurus sciuttoi,species,681,,130,,Epachthosaurus,-69.616669,-45.316669
56373,fibula,Epachthosaurus sciuttoi,Epachthosaurus sciuttoi,species,727.5,,80.0,,Epachthosaurus,-69.616669,-45.316669
18570,femur,UNKNOWN,Allosaurus fragilis,species,874,,,293,Allosaurus,,
18571,tibia,UNKNOWN,Allosaurus fragilis,species,747,,,265,Allosaurus,,
18572,fibula,UNKNOWN,Allosaurus fragilis,species,620,,,97,Allosaurus,,
18573,femur,UNKNOWN,Allosaurus fragilis,species,981,,,375,Allosaurus,,
18574,tibia,UNKNOWN,Allosaurus fragilis,species,848,,,313,Allosaurus,,
18575,fibula,UNKNOWN,Allosaurus fragilis,species,734,,,126,Allosaurus,,
18576,femur,UNKNOWN,Allosaurus fragilis,species,884,,,340,Allosaurus,,
18577,tibia,UNKNOWN,Allosaurus fragilis,species,757,,,280,Allosaurus,,
18578,fibula,UNKNOWN,Allosaurus fragilis,species,680,,,107,Allosaurus,,
18579,femur,UNKNOWN,Allosaurus fragilis,species,908,,,331,Allosaurus,,
18580,tibia,UNKNOWN,Allosaurus fragilis,species,701,,,277,Allosaurus,,
18581,fibula,UNKNOWN,Allosaurus fragilis,species,783,,,128,Allosaurus,,
18582,femur,UNKNOWN,Allosaurus fragilis,species,899,,,345,Allosaurus,,
18583,femur,UNKNOWN,Allosaurus fragilis,species,848,,,255,Allosaurus,,
18584,femur,UNKNOWN,Allosaurus fragilis,species,872,,,338,Allosaurus,,
18585,tibia,UNKNOWN,Allosaurus fragilis,species,743,,,258,Allosaurus,,
18586,fibula,UNKNOWN,Allosaurus fragilis,species,670,,,111,Allosaurus,,
18587,fibula,UNKNOWN,Allosaurus fragilis,species,596,,,117,Allosaurus,,
18785,humerus,n. gen. Allosaurus n. sp. fragilis,Allosaurus fragilis,species,310,,118,,Allosaurus,-105.224701,38.539501
18786,femur,n. gen. Allosaurus n. sp. fragilis,Allosaurus fragilis,species,850,,,,Allosaurus,-105.224701,38.539501
18787,tibia,n. gen. Allosaurus n. sp. fragilis,Allosaurus fragilis,species,690,,,,Allosaurus,-105.224701,38.539501
19076,humerus,Allosaurus fragilis,Allosaurus fragilis,species,420,,,,Allosaurus,-109.252899,39.172699
55866,femur,UNKNOWN,Allosaurus,genus,258,,,,Allosaurus,,
55867,femur,UNKNOWN,Allosaurus,genus,585,,77,,Allosaurus,,
61883,coracoid,n. gen. Allosaurus n. sp. fragilis,Allosaurus fragilis,species,120,170,,,Allosaurus,-105.224701,38.539501
61884,radius,n. gen. Allosaurus n. sp. fragilis,Allosaurus fragilis,species,222,,20,,Allosaurus,-105.224701,38.539501
61885,ulna,n. gen. Allosaurus n. sp. fragilis,Allosaurus fragilis,species,263,,24,,Allosaurus,-105.224701,38.539501
80185,tibia,n. gen. Saurophagus n. sp. maximus,Allosaurus fragilis,species,955,,,,Allosaurus,-102.824997,36.897499
80186,femur,n. gen. Saurophagus n. sp. maximus,Allosaurus fragilis,species,1059,,,,Allosaurus,-102.824997,36.897499
80187,humerus,n. gen. Saurophagus n. sp. maximus,Allosaurus fragilis,species,545,,,,Allosaurus,-102.824997,36.897499
97140,scapula,n. gen. Allosaurus n. sp. fragilis,Allosaurus fragilis,species,652,,175,,Allosaurus,-105.224701,38.539501
88033,skull,n. gen. Equijubus n. sp. normani,Equijubus normani,species,570,,,,Equijubus,97.583336,41.583332
82959,tibia,n. gen. Erketu n. sp. ellisoni,Erketu ellisoni,species,710,,218,,Erketu,109.444443,44.579723
82960,fibula,n. gen. Erketu n. sp. ellisoni,Erketu ellisoni,species,750,,,,Erketu,109.444443,44.579723
80553,humerus,n. gen. Erliansaurus n. sp. bellamanus,Erliansaurus bellamanus,species,276,,,,Erliansaurus,113.715599,43.840302
80554,radius,n. gen. Erliansaurus n. sp. bellamanus,Erliansaurus bellamanus,species,220,,,,Erliansaurus,113.715599,43.840302
80555,ulna,n. gen. Erliansaurus n. sp. bellamanus,Erliansaurus bellamanus,species,237,,,,Erliansaurus,113.715599,43.840302
80556,femur,n. gen. Erliansaurus n. sp. bellamanus,Erliansaurus bellamanus,species,412,,,,Erliansaurus,113.715599,43.840302
80557,tibia,n. gen. Erliansaurus n. sp. bellamanus,Erliansaurus bellamanus,species,373,,,,Erliansaurus,113.715599,43.840302
80558,fibula,n. gen. Erliansaurus n. sp. bellamanus,Erliansaurus bellamanus,species,350,,,,Erliansaurus,113.715599,43.840302
80559,scapula,n. gen. Erliansaurus n. sp. bellamanus,Erliansaurus bellamanus,species,227,,,,Erliansaurus,113.715599,43.840302
80562,skull,n. gen. Erlikosaurus n. sp. andrewsi,Erlikosaurus andrewsi,species,258,,,,Erlikosaurus,107.518059,43.144169
80563,humerus,n. gen. Erlikosaurus n. sp. andrewsi,Erlikosaurus andrewsi,species,300,,,,Erlikosaurus,107.518059,43.144169
85691,femur,n. gen. Polacanthus n. sp. foxii,Polacanthus foxii,species,530,,,,Polacanthus,-1.375000,50.623333
85692,femur,n. gen. Polacanthus n. sp. foxii,Polacanthus foxii,species,545,,,,Polacanthus,-1.375000,50.623333
85693,tibia,n. gen. Polacanthus n. sp. foxii,Polacanthus foxii,species,345,,,,Polacanthus,-1.375000,50.623333
85694,humerus,UNKNOWN,Polacanthus foxii,species,420,,,,Polacanthus,,
85695,tibia,UNKNOWN,Polacanthus foxii,species,410,,,,Polacanthus,,
85696,scapulocoracoid,UNKNOWN,Polacanthus foxii,species,380,,,,Polacanthus,,
85697,humerus,UNKNOWN,Polacanthus foxii,species,385,,,,Polacanthus,,
85698,femur,UNKNOWN,Polacanthus foxii,species,485,,,,Polacanthus,,
83451,scapula,n. gen. Helopus n. sp. zdanskyi,Euhelopus zdanskyi,species,1200,,,,Euhelopus,117.949997,35.866669
83452,humerus,n. gen. Helopus n. sp. zdanskyi,Euhelopus zdanskyi,species,910,,175,,Euhelopus,117.949997,35.866669
83453,femur,n. gen. Helopus n. sp. zdanskyi,Euhelopus zdanskyi,species,1088,,,,Euhelopus,117.949997,35.866669
83454,tibia,n. gen. Helopus n. sp. zdanskyi,Euhelopus zdanskyi,species,740,,,,Euhelopus,117.949997,35.866669
83455,fibula,n. gen. Helopus n. sp. zdanskyi,Euhelopus zdanskyi,species,740,,,,Euhelopus,117.949997,35.866669
56046,femur,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,165,,,,Europasaurus,10.483300,51.900002
56047,femur,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,280,,,,Europasaurus,10.483300,51.900002
56048,femur,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,280,,,,Europasaurus,10.483300,51.900002
56049,femur,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,400,,,,Europasaurus,10.483300,51.900002
56050,femur,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,380,,,,Europasaurus,10.483300,51.900002
56051,femur,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,510,,,,Europasaurus,10.483300,51.900002
56052,humerus,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,250,,,,Europasaurus,10.483300,51.900002
56053,humerus,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,450,,,,Europasaurus,10.483300,51.900002
56054,tibia,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,119,,,,Europasaurus,10.483300,51.900002
56055,tibia,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,238,,,,Europasaurus,10.483300,51.900002
56056,tibia,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,239,,,,Europasaurus,10.483300,51.900002
56057,tibia,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,253,,,,Europasaurus,10.483300,51.900002
56058,tibia,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,300,,,,Europasaurus,10.483300,51.900002
56059,tibia,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,345,,,,Europasaurus,10.483300,51.900002
56060,fibula,n. gen. Europasaurus n. sp. holgeri,Europasaurus holgeri,species,157,,,,Europasaurus,10.483300,51.900002
79444,skull,n. gen. Eustreptospondylus n. sp. oxoniensis,Eustreptospondylus oxoniensis,species,480,,,,Eustreptospondylus,-1.287778,51.782223
79445,scapula,n. gen. Eustreptospondylus n. sp. oxoniensis,Eustreptospondylus oxoniensis,species,299,,,,Eustreptospondylus,-1.287778,51.782223
79446,humerus,n. gen. Eustreptospondylus n. sp. oxoniensis,Eustreptospondylus oxoniensis,species,231,,,,Eustreptospondylus,-1.287778,51.782223
79447,femur,n. gen. Eustreptospondylus n. sp. oxoniensis,Eustreptospondylus oxoniensis,species,498,,,,Eustreptospondylus,-1.287778,51.782223
79448,tibia,n. gen. Eustreptospondylus n. sp. oxoniensis,Eustreptospondylus oxoniensis,species,479,,,,Eustreptospondylus,-1.287778,51.782223
79449,fibula,n. gen. Eustreptospondylus n. sp. oxoniensis,Eustreptospondylus oxoniensis,species,467,,,,Eustreptospondylus,-1.287778,51.782223
80545,scapula,n. gen. Falcarius n. sp. utahensis,Falcarius utahensis,species,234,,,,Falcarius,-110.100243,38.909088
80546,scapula,n. gen. Falcarius n. sp. utahensis,Falcarius utahensis,species,290,,,,Falcarius,-110.100243,38.909088
80547,humerus,n. gen. Falcarius n. sp. utahensis,Falcarius utahensis,species,255,,,,Falcarius,-110.100243,38.909088
80548,ulna,n. gen. Falcarius n. sp. utahensis,Falcarius utahensis,species,197,,,,Falcarius,-110.100243,38.909088
80549,radius,n. gen. Falcarius n. sp. utahensis,Falcarius utahensis,species,184,,,,Falcarius,-110.100243,38.909088
80622,skull,Fenestrosaurus philoceratops,Fenestrosaurus philoceratops,species,179,,,,Fenestrosaurus,103.692329,44.156948
80623,scapula,Fenestrosaurus philoceratops,Fenestrosaurus philoceratops,species,231,,,,Fenestrosaurus,103.692329,44.156948
80624,humerus,Fenestrosaurus philoceratops,Fenestrosaurus philoceratops,species,185,,,,Fenestrosaurus,103.692329,44.156948
80625,radius,Fenestrosaurus philoceratops,Fenestrosaurus philoceratops,species,163,,,,Fenestrosaurus,103.692329,44.156948
80626,ulna,Fenestrosaurus philoceratops,Fenestrosaurus philoceratops,species,147,,,,Fenestrosaurus,103.692329,44.156948
56344,humerus,n. gen. Ferganasaurus n. sp. verzilini,Ferganasaurus verzilini,species,890,,,,Ferganasaurus,72.125000,41.333057
56345,ulna,n. gen. Ferganasaurus n. sp. verzilini,Ferganasaurus verzilini,species,630,,,,Ferganasaurus,72.125000,41.333057
56346,radius,n. gen. Ferganasaurus n. sp. verzilini,Ferganasaurus verzilini,species,580,,,,Ferganasaurus,72.125000,41.333057
56347,femur,n. gen. Ferganasaurus n. sp. verzilini,Ferganasaurus verzilini,species,1080,,,,Ferganasaurus,72.125000,41.333057
56348,tibia,n. gen. Ferganasaurus n. sp. verzilini,Ferganasaurus verzilini,species,710,,,,Ferganasaurus,72.125000,41.333057
56349,fibula,n. gen. Ferganasaurus n. sp. verzilini,Ferganasaurus verzilini,species,740,,,,Ferganasaurus,72.125000,41.333057
56094,femur,UNKNOWN,Herrerasaurus ischigualastensis,species,473,,,,Herrerasaurus,,
56095,tibia,UNKNOWN,Herrerasaurus ischigualastensis,species,411,,,,Herrerasaurus,,
56099,femur,UNKNOWN,Herrerasaurus ischigualastensis,species,286,,,,Herrerasaurus,,
56100,tibia,UNKNOWN,Herrerasaurus ischigualastensis,species,280,,,,Herrerasaurus,,
56329,skull,UNKNOWN,Herrerasaurus ischigualastensis,species,282,,,,Herrerasaurus,,
56330,humerus,UNKNOWN,Herrerasaurus ischigualastensis,species,175,,,,Herrerasaurus,,
56331,radius,UNKNOWN,Herrerasaurus ischigualastensis,species,153,,,,Herrerasaurus,,
56332,femur,UNKNOWN,Herrerasaurus ischigualastensis,species,345,,,,Herrerasaurus,,
56333,tibia,UNKNOWN,Herrerasaurus ischigualastensis,species,315,,,,Herrerasaurus,,
61825,scapula,n. gen. Frenguellisaurus n. sp. ischigualastensis,Herrerasaurus ischigualastensis,species,285,,,,Herrerasaurus,-67.916664,-30.083332
61826,ulna,UNKNOWN,Herrerasaurus ischigualastensis,species,167,,,,Herrerasaurus,,
61827,humerus,UNKNOWN,Herrerasaurus ischigualastensis,species,170,,,,Herrerasaurus,,
61828,ulna,UNKNOWN,Herrerasaurus ischigualastensis,species,168,,,,Herrerasaurus,,
78612,skull,Herrerasaurus ischigualastensis,Herrerasaurus ischigualastensis,species,300,,,,Herrerasaurus,-68.904999,-31.101110
78614,scapula,n. gen. Frenguellisaurus n. sp. ischigualastensis,Herrerasaurus ischigualastensis,species,285,,,,Herrerasaurus,-67.916664,-30.083332
78618,fibula,UNKNOWN,Herrerasaurus ischigualastensis,species,315,,,,Herrerasaurus,,
78619,radius,UNKNOWN,Herrerasaurus ischigualastensis,species,,,,,Herrerasaurus,,
78622,femur,UNKNOWN,Herrerasaurus ischigualastensis,species,473,,,,Herrerasaurus,,
78623,tibia,UNKNOWN,Herrerasaurus ischigualastensis,species,413,,,,Herrerasaurus,,
78624,fibula,UNKNOWN,Herrerasaurus ischigualastensis,species,415,,,,Herrerasaurus,,
78625,femur,UNKNOWN,Herrerasaurus ischigualastensis,species,285,,,,Herrerasaurus,,
78626,tibia,UNKNOWN,Herrerasaurus ischigualastensis,species,257,,,,Herrerasaurus,,
55868,humerus,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,242,,,,Fukuiraptor,136.544724,36.121387
55869,humerus,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,144,,,,Fukuiraptor,136.544724,36.121387
55870,femur,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,92.2,,7.4,,Fukuiraptor,136.544724,36.121387
55871,femur,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,116.3,,6.6,,Fukuiraptor,136.544724,36.121387
55872,femur,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,122.7,,9.6,,Fukuiraptor,136.544724,36.121387
55873,femur,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,134.2,,13.7,,Fukuiraptor,136.544724,36.121387
55874,femur,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,134.9,,,,Fukuiraptor,136.544724,36.121387
55875,femur,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,200.0,,16.3,,Fukuiraptor,136.544724,36.121387
55876,femur,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,196,,,,Fukuiraptor,136.544724,36.121387
55877,femur,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,244.0,,21.4,,Fukuiraptor,136.544724,36.121387
55878,femur,n. gen. Fukuiraptor n. sp. kitadaniensis,Fukuiraptor kitadaniensis,species,507,,43,,Fukuiraptor,136.544724,36.121387
13134,pubis,n. gen. Futalognkosaurus n. sp. dukei,Futalognkosaurus dukei,species,0.13699999999999998,,,,Futalognkosaurus,-68.724556,-38.453194
71270,humerus,Diplodocus n. sp. hayi,Galeamopus hayi,species,910,,173,449,Galeamopus,-106.780556,43.649166
71271,ulna,Diplodocus n. sp. hayi,Galeamopus hayi,species,728,,83,275,Galeamopus,-106.780556,43.649166
71272,radius,Diplodocus n. sp. hayi,Galeamopus hayi,species,686,,83,233,Galeamopus,-106.780556,43.649166
71273,femur,Diplodocus n. sp. hayi,Galeamopus hayi,species,1448,,227,590,Galeamopus,-106.780556,43.649166
71274,tibia,Diplodocus n. sp. hayi,Galeamopus hayi,species,935,,174,444,Galeamopus,-106.780556,43.649166
71275,fibula,Diplodocus n. sp. hayi,Galeamopus hayi,species,983,,107,279,Galeamopus,-106.780556,43.649166
71276,humerus,Diplodocus n. sp. hayi,Galeamopus hayi,species,936,,188,470,Galeamopus,-106.780556,43.649166
71277,radius,Diplodocus n. sp. hayi,Galeamopus hayi,species,660,,106,265,Galeamopus,-106.780556,43.649166
18612,femur,UNKNOWN,Gallimimus bullatus,species,392,,,100,Gallimimus,,
18613,tibia,UNKNOWN,Gallimimus bullatus,species,436,,,92,Gallimimus,,
18614,femur,UNKNOWN,Gallimimus bullatus,species,504,,,153,Gallimimus,,
18615,tibia,UNKNOWN,Gallimimus bullatus,species,537,,,146,Gallimimus,,
18616,fibula,UNKNOWN,Gallimimus bullatus,species,507,,,30,Gallimimus,,
61806,skull,UNKNOWN,Gallimimus bullatus,species,120,,,,Gallimimus,,
61807,skull,UNKNOWN,Gallimimus bullatus,species,185,,,,Gallimimus,,
61808,skull,UNKNOWN,Gallimimus bullatus,species,330,,115,,Gallimimus,,
61809,scapula,UNKNOWN,Gallimimus bullatus,species,450,,,,Gallimimus,,
61810,humerus,UNKNOWN,Gallimimus bullatus,species,530,,,,Gallimimus,,
61811,ulna,UNKNOWN,Gallimimus bullatus,species,106,,,,Gallimimus,,
61812,radius,UNKNOWN,Gallimimus bullatus,species,102,,,,Gallimimus,,
61813,ulna,UNKNOWN,Gallimimus bullatus,species,375,,,,Gallimimus,,
61814,radius,UNKNOWN,Gallimimus bullatus,species,350,,,,Gallimimus,,
61815,femur,UNKNOWN,Gallimimus bullatus,species,192,,,,Gallimimus,,
61816,tibia,UNKNOWN,Gallimimus bullatus,species,218,,,,Gallimimus,,
61817,fibula,UNKNOWN,Gallimimus bullatus,species,208,,,,Gallimimus,,
61818,femur,UNKNOWN,Gallimimus bullatus,species,270,,,,Gallimimus,,
61819,tibia,UNKNOWN,Gallimimus bullatus,species,306,,,,Gallimimus,,
61820,fibula,UNKNOWN,Gallimimus bullatus,species,267,,,,Gallimimus,,
61821,femur,UNKNOWN,Gallimimus bullatus,species,360,,,,Gallimimus,,
61822,tibia,UNKNOWN,Gallimimus bullatus,species,390,,,,Gallimimus,,
61823,fibula,UNKNOWN,Gallimimus bullatus,species,360,,,,Gallimimus,,
61824,femur,UNKNOWN,Gallimimus bullatus,species,635,,,,Gallimimus,,
80518,skull,Gallimimus bullatus,Gallimimus bullatus,species,330,,,,Gallimimus,101.044724,43.529167
80519,scapula,Gallimimus bullatus,Gallimimus bullatus,species,450,,,,Gallimimus,101.044724,43.529167
80520,humerus,Gallimimus bullatus,Gallimimus bullatus,species,530,,,,Gallimimus,101.044724,43.529167
80521,radius,Gallimimus bullatus,Gallimimus bullatus,species,350,,,,Gallimimus,101.044724,43.529167
80522,ulna,Gallimimus bullatus,Gallimimus bullatus,species,375,,,,Gallimimus,101.044724,43.529167
80523,femur,Gallimimus bullatus,Gallimimus bullatus,species,665,,,,Gallimimus,101.044724,43.529167
80524,tibiotarsus,Gallimimus bullatus,Gallimimus bullatus,species,740,,,,Gallimimus,101.044724,43.529167
80525,fibula,Gallimimus bullatus,Gallimimus bullatus,species,675,,,,Gallimimus,101.044724,43.529167
80526,skull,Gallimimus bullatus,Gallimimus bullatus,species,120,,,,Gallimimus,101.044724,43.529167
80527,femur,Gallimimus bullatus,Gallimimus bullatus,species,192,,,,Gallimimus,101.044724,43.529167
80528,tibia,Gallimimus bullatus,Gallimimus bullatus,species,218,,,,Gallimimus,101.044724,43.529167
80529,fibula,Gallimimus bullatus,Gallimimus bullatus,species,208,,,,Gallimimus,101.044724,43.529167
80530,skull,Gallimimus bullatus,Gallimimus bullatus,species,185,,,,Gallimimus,101.044724,43.529167
80531,femur,Gallimimus bullatus,Gallimimus bullatus,species,360,,,,Gallimimus,101.044724,43.529167
80532,tibiotarsus,Gallimimus bullatus,Gallimimus bullatus,species,390,,,,Gallimimus,101.044724,43.529167
80533,fibula,Gallimimus bullatus,Gallimimus bullatus,species,360,,,,Gallimimus,101.044724,43.529167
80534,femur,Gallimimus bullatus,Gallimimus bullatus,species,635,,,,Gallimimus,101.044724,43.529167
80535,tibiotarsus,Gallimimus bullatus,Gallimimus bullatus,species,696,,,,Gallimimus,101.044724,43.529167
80536,fibula,Gallimimus bullatus,Gallimimus bullatus,species,621,,,,Gallimimus,101.044724,43.529167
80537,femur,Gallimimus bullatus,Gallimimus bullatus,species,410,,,,Gallimimus,101.044724,43.529167
80538,tibiotarsus,Gallimimus bullatus,Gallimimus bullatus,species,444,,,,Gallimimus,101.044724,43.529167
80539,fibula,Gallimimus bullatus,Gallimimus bullatus,species,389,,,,Gallimimus,101.044724,43.529167
80540,radius,Gallimimus bullatus,Gallimimus bullatus,species,102,,,,Gallimimus,101.044724,43.529167
80541,ulna,Gallimimus bullatus,Gallimimus bullatus,species,106,,,,Gallimimus,101.044724,43.529167
80542,femur,Gallimimus bullatus,Gallimimus bullatus,species,267,,,,Gallimimus,101.044724,43.529167
80543,tibia,Gallimimus bullatus,Gallimimus bullatus,species,302,,,,Gallimimus,101.044724,43.529167
80505,skull,n. gen. Garudimimus n. sp. brevipes,Garudimimus brevipes,species,252.2,,,,Garudimimus,107.518059,43.144169
80506,femur,n. gen. Garudimimus n. sp. brevipes,Garudimimus brevipes,species,371,,,,Garudimimus,107.518059,43.144169
80507,tibia,n. gen. Garudimimus n. sp. brevipes,Garudimimus brevipes,species,388,,,,Garudimimus,107.518059,43.144169
80508,fibula,n. gen. Garudimimus n. sp. brevipes,Garudimimus brevipes,species,360,,,,Garudimimus,107.518059,43.144169
80193,humerus,n. gen. Gasosaurus n. sp. constructus,Gasosaurus constructus,species,237,,,,Gasosaurus,104.852501,29.411388
80194,femora,n. gen. Gasosaurus n. sp. constructus,Gasosaurus constructus,species,425,,,,Gasosaurus,104.852501,29.411388
80195,tibia,n. gen. Gasosaurus n. sp. constructus,Gasosaurus constructus,species,370,,,,Gasosaurus,104.852501,29.411388
85637,skull,n. gen. Gastonia n. sp. burgei,Gastonia burgei,species,280,,280,,Gastonia,-109.567902,38.826099
85638,femur,n. gen. Gastonia n. sp. burgei,Gastonia burgei,species,590,,200,,Gastonia,-109.567902,38.826099
85639,tibia,n. gen. Gastonia n. sp. burgei,Gastonia burgei,species,300,,140,,Gastonia,-109.567902,38.826099
